ZCTA5,StateNb,CountyNb,Population
03907,23,031,1577.0
03908,23,031,7468.0
03909,23,031,10938.0
03910,23,031,116.0
03911,23,031,307.0
04001,23,031,2665.0
04002,23,031,7589.0
04003,23,005,363.0
04005,23,031,24581.0
04006,23,031,100.0
04008,23,023,3047.0
04009,23,005,5298.0
04010,23,017,1631.0
04011,23,005,21756.0
04015,23,005,3646.0
04017,23,005,396.0
04019,23,005,72.0
04020,23,031,1508.0
04021,23,005,6729.0
04022,23,017,1197.0
04024,23,005,572.0
04027,23,031,6469.0
04029,23,005,1917.0
04030,23,031,2239.0
04032,23,005,8737.0
04037,23,017,3762.0
04038,23,005,18336.0
04039,23,005,7922.0
04040,23,005,2447.0
04040,23,017,406.0
04041,23,017,1609.0
04042,23,031,4745.0
04043,23,031,11536.0
04046,23,031,7893.0
04047,23,031,1791.0
04048,23,031,3188.0
04049,23,031,3892.0
04050,23,005,234.0
04051,23,017,1095.0
04055,23,005,3925.0
04056,23,031,167.0
04057,23,005,120.0
04061,23,031,3437.0
04062,23,005,18464.0
04063,23,031,508.0
04064,23,031,8452.0
04066,23,005,579.0
04068,23,017,1600.0
04069,23,005,1566.0
04071,23,005,4915.0
04072,23,031,20381.0
04073,23,031,17283.0
04074,23,005,21952.0
04076,23,031,2927.0
04079,23,005,4089.0
04083,23,031,4699.0
04084,23,005,8253.0
04085,23,005,1991.0
04086,23,023,9560.0
04087,23,031,2269.0
04088,23,017,1533.0
04090,23,031,11314.0
04091,23,005,942.0
04092,23,005,20400.0
04093,23,031,8376.0
04095,23,031,1481.0
04096,23,005,8990.0
04097,23,005,4072.0
04101,23,005,18109.0
04102,23,005,18002.0
04103,23,005,31185.0
04105,23,005,12406.0
04106,23,005,26641.0
04107,23,005,9575.0
04108,23,005,907.0
04109,23,005,133.0
04110,23,005,1752.0
04210,23,001,24061.0
04216,23,017,666.0
04217,23,017,3283.0
04219,23,017,1544.0
04220,23,017,3186.0
04221,23,017,1125.0
04222,23,001,4173.0
04224,23,007,515.0
04224,23,017,2231.0
04226,23,017,88.0
04227,23,017,22.0
04231,23,017,276.0
04234,23,007,27.0
04236,23,001,4376.0
04237,23,017,286.0
04238,23,017,1223.0
04239,23,007,4620.0
04240,23,001,37121.0
04250,23,001,4813.0
04252,23,001,4876.0
04253,23,001,2127.0
04254,23,001,3060.0
04255,23,017,730.0
04256,23,001,3107.0
04257,23,017,2756.0
04258,23,001,2766.0
04259,23,011,3179.0
04260,23,005,5676.0
04261,23,017,488.0
04263,23,001,2262.0
04265,23,011,903.0
04267,23,017,31.0
04268,23,017,5077.0
04270,23,017,6082.0
04271,23,017,44.0
04274,23,001,5906.0
04275,23,017,464.0
04276,23,017,5858.0
04280,23,001,6674.0
04281,23,017,5135.0
04282,23,001,5817.0
04284,23,011,1113.0
04285,23,007,376.0
04286,23,017,8.0
04287,23,023,3136.0
04289,23,017,1775.0
04290,23,017,1488.0
04292,23,017,986.0
04294,23,007,3862.0
04330,23,011,26322.0
04341,23,015,70.0
04342,23,015,1725.0
04344,23,011,2995.0
04345,23,011,12052.0
04346,23,011,1743.0
04347,23,011,2570.0
04348,23,015,3152.0
04349,23,011,1160.0
04350,23,011,3586.0
04351,23,011,2462.0
04352,23,011,1721.0
04353,23,015,2338.0
04354,23,027,1570.0
04355,23,011,2597.0
04357,23,023,3522.0
04358,23,011,4373.0
04359,23,011,455.0
04360,23,011,578.0
04363,23,011,2632.0
04364,23,011,6115.0
04401,23,019,44608.0
04406,23,021,751.0
04408,23,009,201.0
04410,23,019,1184.0
04411,23,019,1532.0
04412,23,019,9672.0
04413,23,029,147.0
04414,23,021,1104.0
04415,23,021,266.0
04416,23,009,5451.0
04417,23,019,395.0
04418,23,019,1720.0
04419,23,019,2863.0
04421,23,009,1320.0
04422,23,019,1551.0
04424,23,003,252.0
04424,23,029,587.0
04426,23,021,4841.0
04427,23,019,2900.0
04428,23,019,3034.0
04429,23,009,1648.0
04429,23,019,3277.0
04430,23,019,1567.0
04431,23,009,18.0
04434,23,019,1230.0
04435,23,019,963.0
04438,23,027,1231.0
04441,23,021,1632.0
04442,23,021,101.0
04443,23,021,2173.0
04444,23,019,9304.0
04448,23,019,1265.0
04449,23,019,1373.0
04450,23,019,1346.0
04451,23,003,62.0
04451,23,019,137.0
04453,23,019,725.0
04454,23,029,62.0
04455,23,019,916.0
04456,23,019,2940.0
04457,23,019,5689.0
04459,23,003,73.0
04459,23,019,596.0
04460,23,019,1236.0
04461,23,019,3069.0
04462,23,019,4333.0
04462,23,021,78.0
04463,23,021,2766.0
04464,23,021,603.0
04468,23,019,8801.0
04469,23,019,3113.0
04471,23,003,624.0
04472,23,009,2203.0
04473,23,019,8070.0
04474,23,019,3812.0
04475,23,019,356.0
04476,23,009,1128.0
04478,23,021,2.0
04478,23,025,270.0
04479,23,021,1306.0
04481,23,021,665.0
04485,23,021,251.0
04487,23,019,778.0
04488,23,019,1186.0
04489,23,019,197.0
04490,23,029,208.0
04491,23,029,107.0
04492,23,029,132.0
04493,23,019,1803.0
04495,23,019,399.0
04496,23,027,3817.0
04497,23,003,281.0
04497,23,019,26.0
04530,23,023,11153.0
04535,23,015,710.0
04537,23,015,2000.0
04538,23,015,1729.0
04539,23,015,1227.0
04541,23,015,44.0
04543,23,015,2297.0
04544,23,015,695.0
04547,23,013,1142.0
04548,23,023,1058.0
04551,23,015,823.0
04553,23,015,1848.0
04554,23,015,649.0
04555,23,015,1791.0
04556,23,015,1188.0
04558,23,015,409.0
04562,23,023,2155.0
04563,23,013,1502.0
04564,23,015,505.0
04568,23,015,461.0
04570,23,015,16.0
04571,23,015,308.0
04572,23,015,5154.0
04573,23,015,666.0
04574,23,013,1592.0
04575,23,015,298.0
04576,23,015,606.0
04578,23,015,4461.0
04579,23,023,3068.0
04605,23,009,13651.0
04606,23,029,1148.0
04607,23,009,1224.0
04609,23,009,5089.0
04611,23,029,443.0
04612,23,009,590.0
04613,23,009,121.0
04614,23,009,2792.0
04616,23,009,827.0
04617,23,009,724.0
04619,23,029,3079.0
04622,23,009,29.0
04622,23,029,1281.0
04623,23,029,943.0
04624,23,009,211.0
04625,23,009,64.0
04626,23,029,524.0
04627,23,009,1937.0
04628,23,029,672.0
04630,23,029,1364.0
04631,23,029,1288.0
04634,23,009,1998.0
04635,23,009,27.0
04640,23,009,2421.0
04642,23,009,201.0
04643,23,029,962.0
04645,23,013,92.0
04646,23,009,96.0
04648,23,029,567.0
04649,23,029,1245.0
04650,23,009,256.0
04652,23,029,1536.0
04653,23,009,575.0
04654,23,029,3312.0
04655,23,029,962.0
04657,23,029,344.0
04658,23,029,1375.0
04660,23,009,1414.0
04662,23,009,460.0
04664,23,009,1219.0
04666,23,029,1125.0
04667,23,029,1494.0
04668,23,029,1765.0
04669,23,009,169.0
04671,23,029,539.0
04673,23,009,144.0
04674,23,009,379.0
04675,23,009,272.0
04676,23,009,1076.0
04677,23,009,279.0
04679,23,009,1756.0
04680,23,029,1129.0
04681,23,009,1056.0
04683,23,009,1.0
04684,23,009,1632.0
04685,23,009,355.0
04686,23,029,135.0
04691,23,029,460.0
04693,23,009,461.0
04694,23,029,2137.0
04730,23,003,9813.0
04732,23,003,1506.0
04732,23,021,0.0
04733,23,003,158.0
04733,23,019,5.0
04734,23,003,739.0
04735,23,003,541.0
04736,23,003,9033.0
04737,23,003,0.0
04739,23,003,993.0
04740,23,003,1320.0
04742,23,003,3322.0
04743,23,003,4625.0
04745,23,003,1052.0
04746,23,003,366.0
04747,23,003,1281.0
04750,23,003,1817.0
04756,23,003,3134.0
04757,23,003,2777.0
04758,23,003,1370.0
04760,23,003,748.0
04761,23,003,590.0
04762,23,003,577.0
04763,23,003,661.0
04764,23,003,42.0
04765,23,019,1122.0
04766,23,003,371.0
04768,23,003,366.0
04769,23,003,8797.0
04772,23,003,730.0
04773,23,003,780.0
04774,23,003,675.0
04776,23,003,907.0
04777,23,019,387.0
04779,23,003,446.0
04780,23,003,733.0
04781,23,003,534.0
04783,23,003,473.0
04785,23,003,2323.0
04786,23,003,1756.0
04787,23,003,445.0
04841,23,013,6936.0
04843,23,013,5241.0
04847,23,013,1698.0
04848,23,027,583.0
04849,23,027,3862.0
04851,23,013,53.0
04852,23,015,64.0
04853,23,013,408.0
04854,23,013,1517.0
04855,23,013,163.0
04856,23,013,3644.0
04858,23,013,1497.0
04859,23,013,645.0
04860,23,013,1800.0
04861,23,013,2739.0
04862,23,013,3794.0
04863,23,013,1279.0
04864,23,013,4865.0
04901,23,011,26491.0
04910,23,011,2006.0
04911,23,025,1918.0
04912,23,025,982.0
04915,23,027,9110.0
04917,23,011,3259.0
04918,23,011,11.0
04920,23,025,1602.0
04921,23,027,1620.0
04922,23,027,1096.0
04923,23,025,443.0
04924,23,025,2193.0
04925,23,025,87.0
04926,23,011,35.0
04927,23,011,3370.0
04928,23,019,2221.0
04929,23,025,885.0
04930,23,019,3803.0
04930,23,025,484.0
04932,23,019,1211.0
04936,23,007,257.0
04937,23,025,6363.0
04938,23,007,9592.0
04939,23,019,1026.0
04940,23,007,60.0
04941,23,027,1731.0
04942,23,021,253.0
04942,23,025,868.0
04943,23,025,1705.0
04944,23,025,68.0
04945,23,025,1125.0
04947,23,007,1717.0
04949,23,027,934.0
04950,23,025,4726.0
04951,23,027,931.0
04952,23,027,1947.0
04953,23,019,3139.0
04955,23,007,1448.0
04956,23,007,721.0
04957,23,025,3987.0
04958,23,025,1868.0
04961,23,025,1008.0
04963,23,011,7358.0
04964,23,007,263.0
04964,23,017,2.0
04965,23,025,1924.0
04966,23,007,1527.0
04967,23,025,3908.0
04969,23,019,1319.0
04970,23,007,1632.0
04971,23,025,2045.0
04973,23,027,1400.0
04974,23,027,2649.0
04975,23,025,53.0
04976,23,025,9937.0
04978,23,025,925.0
04979,23,025,978.0
04981,23,027,2231.0
04982,23,007,581.0
04983,23,007,1665.0
04984,23,007,527.0
04985,23,025,122.0
04986,23,027,1585.0
04987,23,027,1018.0
04988,23,011,36.0
04988,23,027,2292.0
04989,23,011,4520.0
04992,23,007,66.0
05001,50,027,8674.0
05009,50,027,0.0
05030,50,027,69.0
05031,50,027,71.0
05032,50,027,2631.0
05033,50,017,2973.0
05034,50,027,290.0
05035,50,027,641.0
05036,50,017,940.0
05037,50,027,880.0
05038,50,017,1328.0
05039,50,017,995.0
05040,50,017,528.0
05041,50,017,229.0
05042,50,005,599.0
05043,50,017,998.0
05045,50,017,1686.0
05046,50,005,1164.0
05048,50,027,2465.0
05050,50,005,130.0
05051,50,017,1166.0
05052,50,027,341.0
05053,50,027,289.0
05055,50,027,3503.0
05056,50,027,406.0
05058,50,017,217.0
05059,50,027,1357.0
05060,50,017,4310.0
05060,50,023,72.0
05060,50,027,208.0
05061,50,017,1746.0
05062,50,027,675.0
05065,50,017,14.0
05065,50,027,1082.0
05067,50,027,249.0
05068,50,017,10.0
05068,50,027,3162.0
05069,50,005,451.0
05069,50,017,222.0
05070,50,017,460.0
05071,50,027,307.0
05072,50,017,509.0
05073,50,027,22.0
05075,50,017,1254.0
05076,50,017,468.0
05077,50,017,1158.0
05079,50,017,703.0
05081,50,005,110.0
05081,50,017,761.0
05083,50,017,194.0
05084,50,027,85.0
05086,50,017,857.0
05088,50,027,783.0
05089,50,027,4975.0
05091,50,027,3320.0
05101,50,025,4139.0
05141,50,025,60.0
05142,50,027,751.0
05143,50,025,901.0
05143,50,027,3797.0
05146,50,025,621.0
05148,50,003,175.0
05148,50,025,1215.0
05148,50,027,33.0
05149,50,027,2408.0
05150,50,027,854.0
05151,50,027,1334.0
05152,50,003,533.0
05153,50,027,799.0
05154,50,025,481.0
05155,50,003,11.0
05155,50,025,922.0
05156,50,027,8911.0
05158,50,025,935.0
05161,50,027,590.0
05201,50,003,14370.0
05250,50,003,3550.0
05251,50,003,1564.0
05252,50,003,361.0
05253,50,003,625.0
05253,50,021,11.0
05254,50,003,476.0
05255,50,003,4018.0
05257,50,003,3080.0
05260,50,003,373.0
05261,50,003,2364.0
05262,50,003,2366.0
05301,50,025,16681.0
05340,50,003,1167.0
05341,50,025,485.0
05342,50,025,658.0
05343,50,025,986.0
05344,50,025,807.0
05345,50,025,1721.0
05346,50,025,5126.0
05350,50,003,706.0
05351,50,025,282.0
05352,50,003,857.0
05353,50,025,1128.0
05354,50,025,2183.0
05355,50,025,732.0
05356,50,025,1313.0
05358,50,025,248.0
05359,50,025,569.0
05360,50,025,337.0
05361,50,025,864.0
05362,50,025,257.0
05363,50,003,126.0
05363,50,025,2254.0
05401,50,007,32059.0
05403,50,007,20166.0
05404,50,007,7981.0
05405,50,007,2351.0
05408,50,007,10425.0
05439,50,007,1455.0
05440,50,013,2106.0
05441,50,011,542.0
05442,50,015,358.0
05443,50,001,6387.0
05444,50,007,9.0
05444,50,011,1033.0
05444,50,015,906.0
05445,50,007,3912.0
05446,50,007,16081.0
05447,50,011,141.0
05448,50,011,1150.0
05450,50,011,5280.0
05452,50,007,22153.0
05454,50,011,5167.0
05455,50,011,1219.0
05456,50,001,1137.0
05457,50,011,1577.0
05458,50,013,2152.0
05459,50,011,1699.0
05461,50,001,225.0
05461,50,007,4698.0
05462,50,001,4.0
05462,50,007,1852.0
05463,50,013,488.0
05464,50,011,202.0
05464,50,015,2773.0
05465,50,007,5587.0
05468,50,007,10738.0
05468,50,011,2631.0
05471,50,011,782.0
05471,50,019,34.0
05472,50,001,1787.0
05473,50,001,1470.0
05474,50,013,939.0
05476,50,011,3185.0
05477,50,007,4551.0
05478,50,011,15704.0
05481,50,011,16.0
05482,50,007,7751.0
05483,50,011,1653.0
05485,50,011,20.0
05486,50,013,1608.0
05487,50,001,1478.0
05487,50,007,29.0
05488,50,011,7945.0
05489,50,007,3355.0
05491,50,001,5784.0
05492,50,015,771.0
05494,50,007,1754.0
05495,50,007,10897.0
05602,50,023,12235.0
05640,50,023,110.0
05641,50,017,725.0
05641,50,023,15984.0
05647,50,023,1064.0
05648,50,023,464.0
05649,50,017,209.0
05649,50,023,285.0
05650,50,023,1124.0
05651,50,023,1503.0
05652,50,015,818.0
05653,50,015,520.0
05654,50,017,330.0
05654,50,023,909.0
05655,50,015,3020.0
05656,50,015,3566.0
05658,50,023,1502.0
05660,50,023,1841.0
05661,50,015,5881.0
05663,50,017,34.0
05663,50,023,6525.0
05664,50,023,92.0
05666,50,023,37.0
05667,50,023,2235.0
05669,50,001,31.0
05669,50,017,67.0
05669,50,023,466.0
05670,50,023,35.0
05672,50,015,5238.0
05673,50,023,2680.0
05674,50,023,1977.0
05675,50,017,923.0
05676,50,007,519.0
05676,50,023,4671.0
05677,50,023,2233.0
05678,50,023,177.0
05679,50,017,3263.0
05680,50,015,2094.0
05680,50,023,27.0
05681,50,023,231.0
05682,50,023,1227.0
05701,50,021,20349.0
05730,50,021,442.0
05731,50,021,17.0
05732,50,021,915.0
05733,50,001,1128.0
05733,50,021,4807.0
05734,50,001,1282.0
05735,50,021,4019.0
05736,50,021,583.0
05737,50,021,626.0
05738,50,021,1139.0
05739,50,021,1322.0
05742,50,021,641.0
05743,50,021,4210.0
05744,50,021,665.0
05746,50,027,3.0
05747,50,001,270.0
05748,50,001,348.0
05751,50,021,1415.0
05753,50,001,11113.0
05757,50,021,847.0
05758,50,021,788.0
05758,50,027,0.0
05759,50,021,1831.0
05760,50,001,1075.0
05760,50,021,9.0
05761,50,003,177.0
05761,50,021,955.0
05762,50,021,499.0
05762,50,027,4.0
05763,50,021,2625.0
05764,50,021,3045.0
05765,50,021,1722.0
05766,50,001,739.0
05767,50,001,11.0
05767,50,021,5.0
05767,50,027,1099.0
05768,50,003,45.0
05769,50,001,1248.0
05770,50,001,1179.0
05772,50,027,685.0
05773,50,021,2036.0
05774,50,021,1300.0
05775,50,003,14.0
05775,50,021,578.0
05776,50,003,389.0
05777,50,021,3100.0
05778,50,001,667.0
05778,50,021,71.0
05819,50,005,9040.0
05820,50,019,423.0
05821,50,005,1172.0
05822,50,019,2061.0
05824,50,005,348.0
05824,50,009,734.0
05825,50,019,157.0
05826,50,019,861.0
05827,50,019,620.0
05828,50,005,2019.0
05829,50,019,1854.0
05830,50,019,1411.0
05832,50,005,952.0
05833,50,019,49.0
05836,50,005,1132.0
05837,50,005,65.0
05837,50,009,270.0
05839,50,005,9.0
05839,50,019,697.0
05840,50,009,68.0
05841,50,019,405.0
05842,50,005,189.0
05842,50,019,372.0
05843,50,005,2466.0
05843,50,023,72.0
05845,50,019,1194.0
05846,50,009,1171.0
05846,50,019,127.0
05847,50,019,887.0
05850,50,005,259.0
05851,50,005,6081.0
05853,50,019,560.0
05855,50,019,7388.0
05857,50,019,1402.0
05858,50,009,325.0
05859,50,019,2024.0
05860,50,019,2604.0
05862,50,005,298.0
05866,50,005,725.0
05867,50,005,774.0
05868,50,019,183.0
05871,50,005,1540.0
05872,50,019,873.0
05873,50,005,710.0
05873,50,023,29.0
05874,50,019,561.0
05875,50,019,646.0
05901,50,009,17.0
05902,50,009,147.0
05903,50,009,830.0
05904,50,009,267.0
05905,50,009,788.0
05906,50,009,1144.0
05907,50,009,159.0
06001,09,003,19262.0
06002,09,003,21579.0
06010,09,003,60748.0
06013,09,003,9519.0
06016,09,003,6273.0
06018,09,005,2610.0
06019,09,003,9857.0
06020,09,003,23.0
06021,09,005,1361.0
06022,09,003,141.0
06023,09,003,1344.0
06024,09,005,601.0
06026,09,003,5177.0
06027,09,003,1368.0
06029,09,013,16351.0
06031,09,005,1364.0
06032,09,003,19060.0
06033,09,003,29658.0
06035,09,003,7305.0
06037,09,003,18855.0
06039,09,005,2357.0
06040,09,003,35676.0
06042,09,003,24044.0
06043,09,013,4867.0
06051,09,003,31134.0
06052,09,003,8017.0
06053,09,003,35024.0
06057,09,005,6429.0
06058,09,005,1677.0
06059,09,003,103.0
06060,09,003,2452.0
06061,09,005,213.0
06062,09,003,17628.0
06063,09,005,3451.0
06065,09,003,331.0
06065,09,005,154.0
06066,09,013,30237.0
06067,09,003,20809.0
06068,09,005,1519.0
06069,09,005,2463.0
06070,09,003,15658.0
06071,09,013,10395.0
06072,09,013,91.0
06073,09,003,5501.0
06074,09,003,26911.0
06076,09,013,11988.0
06078,09,003,12221.0
06079,09,005,89.0
06080,09,003,43.0
06081,09,003,1324.0
06082,09,003,42141.0
06084,09,013,14598.0
06085,09,003,7208.0
06088,09,003,4917.0
06089,09,003,3594.0
06090,09,003,1183.0
06091,09,003,202.0
06092,09,003,3924.0
06093,09,003,3488.0
06095,09,003,29458.0
06096,09,003,12613.0
06098,09,005,10188.0
06103,09,003,2540.0
06105,09,003,18803.0
06106,09,003,38036.0
06107,09,003,19221.0
06108,09,003,24201.0
06109,09,003,27298.0
06110,09,003,13004.0
06111,09,003,30536.0
06112,09,003,23189.0
06114,09,003,26257.0
06117,09,003,16695.0
06118,09,003,26844.0
06119,09,003,14843.0
06120,09,003,12636.0
06226,09,013,382.0
06226,09,015,18851.0
06231,09,013,3901.0
06232,09,013,3142.0
06234,09,015,8484.0
06235,09,015,2089.0
06237,09,013,5272.0
06238,09,013,12235.0
06239,09,015,11410.0
06241,09,015,6568.0
06242,09,013,56.0
06242,09,015,1309.0
06243,09,015,226.0
06247,09,015,2603.0
06248,09,013,5197.0
06249,09,011,7142.0
06250,09,013,4889.0
06250,09,015,62.0
06254,09,011,1863.0
06255,09,015,4673.0
06256,09,015,2114.0
06258,09,015,334.0
06259,09,015,4163.0
06260,09,015,9236.0
06262,09,015,572.0
06263,09,015,312.0
06264,09,015,109.0
06266,09,015,409.0
06268,09,013,12460.0
06269,09,013,8161.0
06277,09,015,3940.0
06278,09,015,4266.0
06279,09,013,5566.0
06280,09,015,3286.0
06281,09,015,7021.0
06282,09,015,1225.0
06320,09,011,27398.0
06330,09,011,2834.0
06330,09,015,333.0
06331,09,011,16.0
06331,09,015,5069.0
06332,09,015,565.0
06333,09,011,7289.0
06334,09,011,2336.0
06335,09,011,6781.0
06336,09,011,93.0
06338,09,011,296.0
06339,09,011,8346.0
06340,09,011,29788.0
06350,09,011,133.0
06351,09,011,15609.0
06353,09,011,175.0
06354,09,015,5647.0
06355,09,011,12835.0
06357,09,011,11404.0
06359,09,011,5149.0
06360,09,011,37104.0
06365,09,011,4770.0
06370,09,011,7138.0
06371,09,011,9840.0
06373,09,015,267.0
06374,09,015,8108.0
06375,09,011,3758.0
06376,09,011,40.0
06377,09,015,2739.0
06378,09,011,5318.0
06379,09,011,8813.0
06380,09,011,2892.0
06382,09,011,11060.0
06384,09,011,2542.0
06384,09,015,69.0
06385,09,011,15796.0
06387,09,015,359.0
06389,09,011,129.0
06390,36,103,422.0
06401,09,009,18946.0
06403,09,009,5985.0
06405,09,009,28171.0
06409,09,007,686.0
06410,09,009,28559.0
06412,09,007,3749.0
06413,09,007,13161.0
06414,09,007,330.0
06415,09,007,739.0
06415,09,011,15561.0
06416,09,007,14225.0
06417,09,007,4415.0
06418,09,009,12297.0
06419,09,007,6174.0
06420,09,007,43.0
06420,09,011,4207.0
06422,09,007,7152.0
06423,09,007,4821.0
06424,09,007,12403.0
06426,09,007,3453.0
06437,09,009,22064.0
06438,09,007,2616.0
06439,09,011,100.0
06441,09,007,5484.0
06442,09,007,2594.0
06443,09,009,17713.0
06444,09,003,636.0
06447,09,003,6133.0
06450,09,009,36007.0
06451,09,003,51.0
06451,09,009,24843.0
06455,09,007,2958.0
06456,09,007,355.0
06457,09,007,46505.0
06459,09,007,1212.0
06460,09,009,37310.0
06461,09,009,14734.0
06467,09,003,379.0
06468,09,001,18825.0
06469,09,007,3272.0
06470,09,001,16284.0
06471,09,009,7195.0
06472,09,009,6438.0
06473,09,009,24574.0
06475,09,007,10481.0
06477,09,009,14280.0
06478,09,009,12689.0
06479,09,003,10156.0
06480,09,007,9365.0
06481,09,007,1259.0
06482,09,001,10884.0
06483,09,009,16748.0
06484,09,001,40869.0
06488,09,009,19896.0
06489,09,003,32267.0
06492,09,009,44606.0
06498,09,007,6793.0
06510,09,009,4409.0
06511,09,009,55879.0
06512,09,009,29457.0
06513,09,009,38618.0
06514,09,009,26613.0
06515,09,009,17877.0
06516,09,009,55584.0
06517,09,009,14954.0
06518,09,009,19528.0
06519,09,009,15450.0
06524,09,009,5297.0
06525,09,009,9087.0
06604,09,001,30003.0
06605,09,001,23867.0
06606,09,001,48427.0
06607,09,001,8690.0
06608,09,001,14312.0
06610,09,001,23347.0
06611,09,001,36835.0
06612,09,001,7605.0
06614,09,001,33749.0
06615,09,001,18606.0
06702,09,009,3882.0
06704,09,009,27300.0
06705,09,009,27197.0
06706,09,009,14699.0
06708,09,009,30345.0
06710,09,009,11056.0
06712,09,009,9344.0
06716,09,009,15996.0
06750,09,005,1370.0
06751,09,005,3367.0
06752,09,005,1667.0
06753,09,005,103.0
06754,09,005,1568.0
06755,09,005,1164.0
06756,09,005,2993.0
06757,09,005,2193.0
06758,09,005,39.0
06759,09,005,5729.0
06762,09,009,7574.0
06763,09,005,2217.0
06770,09,009,31634.0
06776,09,005,26848.0
06777,09,005,1715.0
06778,09,005,1243.0
06779,09,005,8250.0
06782,09,005,2268.0
06783,09,005,2255.0
06784,09,001,3527.0
06784,09,005,80.0
06785,09,005,753.0
06786,09,005,9384.0
06787,09,005,7545.0
06790,09,005,35486.0
06791,09,005,5546.0
06793,09,005,1189.0
06794,09,005,1119.0
06795,09,005,13873.0
06796,09,005,1023.0
06798,09,005,9723.0
06801,09,001,20245.0
06804,09,001,17748.0
06807,09,001,7197.0
06810,09,001,55200.0
06811,09,001,31216.0
06812,09,001,13579.0
06820,09,001,21499.0
06824,09,001,34876.0
06825,09,001,22090.0
06830,09,001,25043.0
06831,09,001,15254.0
06840,09,001,20612.0
06850,09,001,20801.0
06851,09,001,28254.0
06853,09,001,3797.0
06854,09,001,29931.0
06855,09,001,8380.0
06870,09,001,7720.0
06877,09,001,25077.0
06878,09,001,8519.0
06880,09,001,27233.0
06883,09,001,10354.0
06890,09,001,4466.0
06896,09,001,8704.0
06897,09,001,18520.0
06901,09,001,10595.0
06902,09,001,69192.0
06903,09,001,14405.0
06905,09,001,21809.0
06906,09,001,9902.0
06907,09,001,9371.0
07001,34,023,16920.0
07002,34,017,71686.0
07003,34,013,52955.0
07004,34,013,7872.0
07005,34,027,15985.0
07006,34,013,26733.0
07008,34,023,25342.0
07009,34,013,12980.0
07009,34,031,34.0
07010,34,003,25721.0
07011,34,031,41691.0
07012,34,031,13333.0
07013,34,031,28843.0
07014,34,031,5589.0
07016,34,039,23827.0
07017,34,013,39054.0
07018,34,013,30429.0
07020,34,003,14336.0
07021,34,013,2244.0
07022,34,003,15025.0
07023,34,039,7774.0
07024,34,003,40171.0
07026,34,003,32655.0
07027,34,039,4454.0
07028,34,013,8094.0
07029,34,017,22044.0
07030,34,017,60456.0
07031,34,003,16457.0
07032,34,017,41999.0
07033,34,039,8427.0
07034,34,027,10163.0
07035,34,027,11015.0
07036,34,039,45161.0
07039,34,013,31325.0
07040,34,013,25684.0
07041,34,013,7649.0
07042,34,013,27384.0
07043,34,013,13395.0
07043,34,031,824.0
07044,34,013,14572.0
07045,34,027,10573.0
07046,34,027,4508.0
